X,Y
13.3821,11.8244
13.3811407089233,11.8677320480347
13.3735332489014,11.9535713195801
13.3584957122803,12.0382242202759
13.3362112045288,12.1215839385986
13.306866645813,12.2035465240479
13.2706451416016,12.2840061187744
13.2277317047119,12.3628559112549
13.1783103942871,12.4399919509888
13.1225671768188,12.515308380127
13.0606851577759,12.5886993408203
12.9928493499756,12.6600589752197
12.919243812561,12.7292833328247
12.8400545120239,12.7962656021118
12.7554655075073,12.8608999252319
12.6656618118286,12.9230823516846
12.5708265304565,12.9827060699463
12.4711456298828,13.0396671295166
12.3668031692505,13.0938577651978
12.2579832077026,13.1451749801636
12.144871711731,13.1935110092163
12.0276527404785,13.2387619018555
11.9065103530884,13.2808218002319
11.7816295623779,13.3195848464966
11.6531953811646,13.3549461364746
11.521390914917,13.3867998123169
11.3864030838013,13.4150400161743
11.2484140396118,13.4395618438721
11.1076097488403,13.460259437561
10.9641752243042,13.4770278930664
10.8182945251465,13.4897613525391
10.6701517105103,13.4983549118042
10.5199317932129,13.5027017593384
10.4441003799438,13.5032501220703
10.371148109436,13.5027332305908
10.2259254455566,13.4986181259155
10.0818119049072,13.4904432296753
9.93904876708984,13.4782657623291
9.79787540435791,13.4621419906616
9.65853500366211,13.4421291351318
9.52126598358154,13.4182834625244
9.38631153106689,13.3906631469727
9.25391006469727,13.3593254089355
9.12430381774902,13.3243255615234
8.9977331161499,13.2857217788696
8.87443923950195,13.2435712814331
8.75466346740723,13.1979303359985
8.63864421844482,13.1488571166992
8.52662563323975,13.0964069366455
8.41884517669678,13.0406379699707
8.36662101745605,13.0115261077881
8.31567573547363,12.9816837310791
8.21807956695557,12.9200954437256
8.12629127502441,12.8560848236084
8.04041194915771,12.7897882461548
7.96054029464722,12.7213449478149
7.88677644729614,12.6508922576904
7.81922006607056,12.5785655975342
7.75797080993652,12.504506111145
7.70312833786011,12.4288482666016
7.65479278564453,12.351731300354
7.6130633354187,12.2732925415039
7.578040599823,12.1936693191528
7.54982328414917,12.1129999160767
7.5285120010376,12.0314207077026
7.51420593261719,11.949070930481
7.50700521469116,11.8660869598389
7.50610017776489,11.8243999481201
7.507004737854,11.7827129364014
7.51420593261719,11.6997289657593
7.52851152420044,11.6173791885376
7.54982328414917,11.5357999801636
7.57804012298584,11.4551305770874
7.6130633354187,11.3755073547363
7.65479278564453,11.2970685958862
7.70312833786011,11.2199516296387
7.75797080993652,11.1442937850952
7.81922006607056,11.0702342987061
7.88677644729614,10.9979076385498
7.96054029464722,10.9274549484253
8.04041194915771,10.8590116500854
8.12629127502441,10.7927150726318
8.21807956695557,10.7287044525146
8.31567573547363,10.6671161651611
8.36662101745605,10.6372737884521
8.41884517669678,10.6081619262695
8.52662563323975,10.5523929595947
8.63864421844482,10.499942779541
8.75466346740723,10.4508695602417
8.87443923950195,10.4052286148071
8.9977331161499,10.3630781173706
9.12430381774902,10.3244743347168
9.25391006469727,10.2894744873047
9.38631153106689,10.2581367492676
9.52126693725586,10.2305164337158
9.65853500366211,10.2066707611084
9.79787635803223,10.1866579055786
9.93904876708984,10.1705341339111
10.0818119049072,10.1583566665649
10.2259254455566,10.1501817703247
10.371148109436,10.1460666656494
10.4441003799438,10.1455497741699
10.5199308395386,10.1460981369019
10.6701507568359,10.150444984436
10.8182935714722,10.1590385437012
10.9641752243042,10.1717720031738
11.1076097488403,10.1885404586792
11.2484140396118,10.2092380523682
11.386402130127,10.2337598800659
11.521390914917,10.2620000839233
11.6531944274902,10.2938537597656
11.7816295623779,10.3292150497437
11.9065103530884,10.3679780960083
12.0276527404785,10.4100379943848
12.144871711731,10.4552888870239
12.2579832077026,10.5036249160767
12.3668031692505,10.5549421310425
12.4711456298828,10.6091327667236
12.5708265304565,10.6660938262939
12.6656618118286,10.7257175445557
12.7554655075073,10.7878999710083
12.8400545120239,10.8525342941284
12.919243812561,10.9195165634155
12.9928493499756,10.9887409210205
13.0606851577759,11.0601005554199
13.1225671768188,11.1334915161133
13.1783103942871,11.2088079452515
13.2277317047119,11.2859439849854
13.2706451416016,11.3647937774658
13.306866645813,11.4452533721924
13.3362121582031,11.5272159576416
13.3584957122803,11.6105756759644
13.3735332489014,11.6952285766602
13.3811407089233,11.7810678482056
13.3821001052856,11.8243999481201
